Id	Desc
CAT_000110_e42_d1	L. a. s. au maréchal de Brézé; Vouillé, 1er novembre 1639, 1 p.in-4. Cachets et soies.
CAT_000110_e43_d1	L. a. s. à Escudier; Londres, 8 oct. 1850, 3 p.in-8.
CAT_000110_e44_d1	Let. aut. à une dame; Sainte-Pélagie, 10 août 1831, 4 p. pl. in-8.
CAT_000110_e45_d1	L. a. s., 1/2 p.in-8.
CAT_000110_e46_d1	L. a. s. à M. Courcier, 1814, 1 p. 1/2in-4.
CAT_000110_e47_d1	Pièce sig. sur vélin, 1624, in-8 obl. Rare.
CAT_000110_e48_d1	L. a. s. à Népomucène Lemercier, 3/4 de p.in-4.
CAT_000110_e49_d1	Morceau de musique aut., 1 p.in-8 obl.
CAT_000110_e50_d1	L. a. s., 16 juin 1870, 3/4 de p.in-8. Jolie lettre sur un de ses ouvrages édité par Durand.
CAT_000110_e51_d1	Let. aut. à son frère Lucien Bonaparte; Paris, 9 nivose (an IX-30 décembre 1800), 2 p.in-8. Légères taches.
CAT_000110_e52_d1	L. a. s. (à sa bellesoeur Elisa, princesse Bacciocchi); Hambourg, 31 décembre 1816, 1 p.in-8.
CAT_000110_e53_d1	Pièce de vers aut. sig. ; manoir de Saint-John à Waterford, 6 pagesin-4.
CAT_000110_e54_d1	L. a. s.; 12 septembre (1861), 1 p.in-8.
CAT_000110_e55_d1	Le Père Turlututu, scène VIII, pièce aut. sig., 1846, 1 p.in-4 obl. Superbe pièce faite pour un amateur.
CAT_000110_e56_d1	Pièce sig., comme gouverneur de Gorée, 1787, 1 p.in-4.
CAT_000110_e57_d1	Quittance sig. sur vélin, 1702, in-18 obl.
CAT_000110_e58_d1	L. a. s. à l'explorateur Lambert; Nice, 2 mai 1867, 1 p.in-8. Sans nouvelles de lui depuis trois jours, il le prie de venir au plus vite.
CAT_000110_e59_d1	L. a. s., 1882, 1/2 p.in-8. Réponse à la demande de son autographe.
CAT_000110_e60_d1	L. a. s., 25 juin 1882, 1 p. 1/2in-18. Jolie pièce d'amateur qui contient une citation « d'Adouma».
CAT_000110_e61_d1	L. a. s. Bx au crayon à Bixio; 1/2 p.in-8.
CAT_000110_e62_d1	L. a. s., 20 octobre 1868, 3 p.in-8.
CAT_000110_e63_d1	L. a. s.; Blois, 21 janvier 1637, 1 p.in-f.
CAT_000110_e64_d1	L. a. s. à Alfred de Musset, 24 février, 1 p. 1/2in-8.
CAT_000110_e65_d1	Let. sig. à Richelieu; Wésel, 26 septembre 1633, 1 p.in-fol. Cachets. Légère déchirure.
CAT_000110_e66_d1	L. a. s., en français, 4 p. pl. in-8.
CAT_000110_e67_d1	L. a. s. ; Douai, 31 janvier 1765, 3 p.in-4.
CAT_000110_e68_d1	Pièce de vers aut. sig.; datée de l'Hermitage, le 5 oct. 1823, 1 p.in-18 obl.
CAT_000110_e69_d1	L. a. s. au prince de Starhemberg, ambassadeur à Londres; 19 juin 1809, 4 p.in-4.
CAT_000110_e70_d1	1° Prologue ou compliment pour la feste de Mme Chatelain, la veille de la Sainte-Anne, pièce aut., 12 p. pet. in-4.
CAT_000110_e70_d2	2° Quittance sig. sur vélin; 1785, in-8 obl.
CAT_000110_e71_d1	12 let. a. s. à Sauvage, directeur de l'Odéon; 1827-57, 15 p.in-8 et in-18.
CAT_000110_e72_d1	L. a. s.; 1875, 1 p.in-18.
CAT_000110_e73_d1	7 l. a. s. au baron Taylor, 1837-47, 10 p. 1/2in-4. Intéressantes.
CAT_000110_e74_d1	L. a. s.2 p.in-8.
CAT_000110_e75_d1	L. a. s. à un journaliste; Saint-Sébastien, 2 p. 1/2in-8.
CAT_000110_e76_d1	Quittance sig. sur vélin, 1569, 1 p.in-8 obl.
CAT_000110_e77_d1	Let. sig. avec la souscript, et un postscriptum de 7 lignes aut. à M. de Poyanne; Navarreins, 26 septembre 1586, 1 p.in-fol. Rare
CAT_000110_e78_d1	L. a. s. au comte de Bussy (Ch. de Lameth); camp de Landau, 24 octobre (1634), 1 p.in-fol.
CAT_000110_e79_d1	Pièce sig. sur vélin ; Dammartin, 14 juin 1476, in-4 obl. L. a. signature est très-pâle et presque effacée. Très-rare.
CAT_000110_e80_d1	Pièce sig. sur vélin; 2 septembre 1529, 1 p.in-4 obl. Rare.
CAT_000110_e81_d1	L. a. s. à L. a. Bouisse-Rochefort, 10 sept. 1827, 1 p.in-8.
CAT_000110_e82_d1	Billet aut. à Mlle de Scudéry ; 1 p.in-18 obl.
CAT_000110_e83_d1	L. a. s. au citoyen Cramayel; Paris, 24 ventôse an XI, 1 p. 1/2in-4.
CAT_000110_e84_d1	L. a. s., en italien, au comte Jules Visconti, majordome de l'archiduchesse, sa soeur; Neystatt, 26 septembre 1725, 1 p. 1/2in-fol. Cachet.
CAT_000110_e85_d1	Pièce sig. sur vélin ; Saint-Germain-en-Laye, 2 janv. 1675, double in-fol. obl.
CAT_000110_e86_d1	4 l. a. s., 1840-50, 11 p. 1/2in-8. Intéressantes lettres sur des sujets d'archéologie.
CAT_000110_e87_d1	L. a. s. à Cherubini; Londres, 6 mai 1833, 3 p.in-8.
CAT_000110_e88_d1	L. a. s., en français, à M. Gide fils, 1 p.in-8. Légère déchirure. Au sujet de la gravure de l'un de ses ouvrages.
CAT_000110_e89_d1	L. a. s., 1883, 1 p. 1/4in-18. Envoi d'un exemplaire d'Ompdrailles et des Bonshommes.
CAT_000110_e90_d1	Pièce aut. sig., en français; Morheim, 25 novembre 1794, 1 p. 1/2in-fol.
CAT_000110_e91_d1	L. a. s. à M. Dupoirier avocat: 10 août 1769, 1 p.in-4. Beau cachet armorié.
CAT_000110_e92_d1	L. a. s.; 1 p.in-8.
CAT_000110_e93_d1	Let. aut. (à Gourville), 1 p.in-4.
CAT_000110_e94_d1	L. a. s. au général de Lambot: Paris, 11 juin 1886, 1 p.in-8. Cachet. Jolie lettre.
CAT_000110_e95_d1	L. a. s. au duc de Nivernais; Parme, 14 mai, 3 p.in-4.
CAT_000110_e96_d1	L. a. s., en français, au général Watrin, commandant la division de réserve en Toscane; Rome, 9 mai (1801), 2 p.in-4.
CAT_000110_e97_d1	L. a. s., en français, au roi de Bavière; Anvers, 27 août 1846, 2 p.in-fol. Cachet
CAT_000110_e98_d1	Let. sig. à M. Duval Lecamus ; Anvers, 1840, 1 p.in-4.
CAT_000110_e99_d1	L. a. s. de ses initiales à Michel Huber, littérateur et traducteur français, à Tubinge; (Genève), 2 p. 1/4in-4.
CAT_000110_e100_d1	L. a. s. au citoyen Rigaux, 2 p.in-18. Relative à son fils et sur un procès.
CAT_000110_e101_d1	Morceau de musique avec paroles aut. sig., 32 p.in-4 obl. Provenant de la célèbre collection d'Aloys Fûchs. Très-rare.
CAT_000110_e102_d1	L. a. s., 1878, 1 p.in-8.
CAT_000110_e103_d1	L. a. s. en abrégé à sa soeur; Florence, 19 octobre (1846), 4 p. pl. in-8.
CAT_000110_e104_d1	L. a. s. au baron Bignon; Paris, 20 juillet 1819, 1 p. 3/4in-4.
CAT_000110_e105_d1	L. a. s.; Paris, 24 germinal an XII, 1 p.in-8.
CAT_000110_e106_d1	L. a. s. à Albert de L. a. Fizelière; Saintes, 23 avril 1863, 3 p.in-8.
CAT_000110_e107_d1	Sa carte photographie avec dédicace aut. sig., in-18.
CAT_000110_e108_d1	Quittance sig. sur vélin, 1703, in-8 obl.
CAT_000110_e109_d1	Approbation de 7 petites lig. aut. sig. comme censeur, au bas du manuscrit intitulé : la Gageure, opéracomique en un acte; 25 février 1745, 36 p. petit in-4.
CAT_000110_e110_d1	Let. sig.; 27 ventôse an X, 4 p.in-4. Belle lettre.
CAT_000110_e111_d1	L. a. s. à l'éditeur Pacini; Naples, 1834, 1p. in-4. Belle lettre.
CAT_000110_e112_d1	Quittance sig. sur vélin, 1670, in-8 oblong. Déchirée en deux.
CAT_000110_e113_d1	Pièce sig. sur vélin, 1710, 1 p.in-4, oblong. Rare.
CAT_000110_e114_d1	L. a. s. à un éditeur, 1 p.in-8.
CAT_000110_e115_d1	L. a. s.; Bordeaux, 14 juin 1865, 2 p. 1/2in-8.
CAT_000110_e116_d1	L. a. s.; 1858, 2 p. 1/4in-8.
CAT_000110_e117_d1	L. a. s. à M. Paillet, 2 p.in-8.
CAT_000110_e118_d1	Le Paria, tragédie en cinq actes, par Casimir Delavigne; Paris, Barba, 1821, 1 vol. in-8, dem.-rel. Avec envoi aut. sig.
CAT_000110_e119_d1	15 l. a. s. à Sauvage, directeur de l'Odéon; 1822-42, 16 p.in-8 et in-4.
CAT_000110_e120_d1	Pièce aut. sig. (la signature a été ajoutée), 3 p. 1/2in-fol.
CAT_000110_e121_d1	5 let., dont 4 aut. sig. et 1 seulement sig. avec un post-scriptenu, consul à Smyrne; Constantinople et Paris, 1716-20, 15 p.in-4. Une de ces lettres est piquée d'humidité.
CAT_000110_e122_d1	L. a. s. à Napoléon Ier; Paris, 2 vendémiaire, 2 p.in-f.
CAT_000110_e123_d1	L. a. s., en italien, à Antonio Sambuca, secrétaire du cardinal Querini, à Brescia; Le Croisic, 20 avril 1755, 3 p.in-4. Cachet armorié.
CAT_000110_e124_d1	L. a. s.; 1/2 p.in-8.
CAT_000110_e125_d1	Let. aut. à un de ses amis, 1 p.in-18.
CAT_000110_e126_d1	L. a. s., 1 p.in-18.
CAT_000110_e127_d1	L. a. sig. de ses initiales à lady Blessington (vers 1840), 2 p. 1/2in-8.
CAT_000110_e128_d1	L. a. s. ; Florence, 20 janvier 1632, 1 p.in-4. Rare.
CAT_000110_e129_d1	L. a. s. à M. de Coussy; Naples, 8 août 1835, 1 p.in-4.
CAT_000110_e130_d1	Let. aut., 2 p. 1/2in-8.
CAT_000110_e131_d1	Pièce sig., écrite et sig. par Merle, son mari; Paris, 11 septembre 1839, 2 p.in-4.
CAT_000110_e132_d1	L. a. s., 1 p.in-18.
CAT_000110_e133_d1	P. a. s.; Louveciennes, 14 juin 1782, 1/2 p.in-8 obl. Ordre de payer huit louis au peintre Mayer.
CAT_000110_e134_d1	Let. aut. (au comte Algarotti) ; Rome 10 septembre 1777, 3 p. 1/4in-4.
CAT_000110_e135_d1	L. a. s. aux directeurs du théâtre de la Gaité; 27 août 1831, 1 p. 1/2in-8.
CAT_000110_e136_d1	L. a. sig. de ses initiales à la duchesse douairière de Rohan, 14 mars 1825, 1 p. 1/2in-8.
CAT_000110_e137_d1	Pièce sig. sur vélin ; 28 déc. 1451, 1 p.in-4 obl.,. sceau. Rare. (Collection de Mme la Marquise de Barol. Notice aut. de Silvio Pellico.) 30 »
CAT_000110_e138_d1	L. a. s. à M. Vandermonde; 9 janv. 1787, 1 p.in-4.
CAT_000110_e139_d1	L. a. s. à l'évêque de Chartres (Pierre Lescot) ; 1635, 2 p. pl. in-fol.
CAT_000110_e140_d1	L. a. s. à M. Latreille, membre de l'Institut; Toulon. 23 août 1818, 2 p.in-8. Très-jolie lettre scientifique.
CAT_000110_e141_d1	Let. sig. à Mme Cuvillier-Leduc; Orléans, 4 février 1865, 1 p.in-8.
CAT_000110_e142_d1	L. a. s. Frédéric D. 26 sept. 1820, 1 p.in-4. Rare.
CAT_000110_e143_d1	L. a. s.; Le Bourget, 9 oct. 1644, 2 p.in-4. Cachets à ses armes.
CAT_000110_e144_d1	L. a. s., en français, à M. Mazas, 1 p.in-8, cachet.
CAT_000110_e145_d1	L. a. sig. de ses initiales à Ferd. Langlé, vaudevilliste; Laytonstone, 18 fév. (1820), 3 p.in-4, un peu fatiguée.
CAT_000110_e146_d1	Pièce sig. sur vélin, sig. aussi par sa femme Catherine-Henriette de France; 1628, in-8 obl.
CAT_000110_e147_d1	L. a. s. D'à son « très-cher Falconnet, » 3/4 de p.in-4. Cachet de collectionneur.
CAT_000110_e148_d1	L. a. s. à M. Cholet, procureur, 1/2 p.in-8 obl.
CAT_000110_e149_d1	L. a. s. à M. Rousseau ; 23 déc. 1831. 1 p. 1/2in-8.
CAT_000110_e150_d1	L. a. s. à M. Le Peletier Q (Le Peletier de Souzy, intendant de Lille et de Flandre) ; Nimègue, 22 juin 1678, 1 p.in-4.
CAT_000110_e151_d1	L. a. s.; 10 déc. 1872, 1 p.in-8,
CAT_000110_e152_d1	L. a. s.,, 23 septembre 1638, 2 p.in-4. Cachets. Curieuse.
CAT_000110_e153_d1	L. a. s. à l'abbé Du Bos (membre de l'Acad. fr.); Cambrai, 6 juillet 1713, 2 p. 1/2 pet. in-4; papier un peu piqué.
CAT_000110_e154_d1	Let. sig. au comte de Tavenco et d'Avellino, son capitaine général; Naples, 1er septembre 1470, 2 p.in-fol. Sceau. Tachée d'eau dans une des marges. Légèrement raccommodée.
CAT_000110_e155_d1	Pièce sig., Valladolid, 2 juillet 1514, 6 pagesin-fol. Sceau bien conservé.
CAT_000110_e156_d1	Let. sig. à l'archiduchesse Marie-Louise, sa nièce; Naples, 19 juillet 1820, 2 p.in-4.
CAT_000110_e157_d1	Lettre à lui adressée; 25 août 1679, 1 p.in-4. Cachet.
CAT_000110_e158_d1	L. a. s., 1 p.in-8.
CAT_000110_e159_d1	L. a. s. à Nina Lassave; la Conciergerie, février, 1836, 2 p.in-fol.
CAT_000110_e160_d1	L. a. s. à un critique, 19 juin 1867, 1 p.in-8.
CAT_000110_e161_d1	L. a. s. à un libraire; Bruxelles, 10 décembre 1879, 3/4 de p.in-18.
CAT_000110_e162_d1	L. a. s. au banquier Perregaux, 5 germinal (an 8), 1 p. 1/2in-8.
CAT_000110_e163_d1	Pièce aut., 2 p.in-4. Fragment de son poème de Guillaume Tell ou la Suisse libre.
CAT_000110_e164_d1	L. a. s. en français, 9 juin 1870, 2 p. 1/2in-18. Curieuse lettre sur un opéra qu'il prépare pour le Théâtre-Lyrique.
CAT_000110_e165_d1	Morceau de musique avec dédicace aut. sig., 1878, 1/2 p.in-8 obl.-Extrait du 3° acte de Martha. Jolie pièce d'amateur.
CAT_000110_e166_d1	Pièce sig. sur vélin, sig. aussi par Andréa Gritti et Gérard Dandolo; Venise, 4 avril 1448, 1 p.in-fol. Très rare.
CAT_000110_e167_d1	L. a. s., en français, 1 p.in-18.
CAT_000110_e168_d1	L. a. s. à Jules Lechevallier; 11 février 1832, 3 p.in-8.
CAT_000110_e169_d1	L. a. s. ; 21 novembre 1884, 1 p. 3/4in-8.
CAT_000110_e170_d1	L. a. s., en français, 24 sept. 1776, 1/4 de p.in-4. Léger raccommodage.
CAT_000110_e171_d1	L. a. s., en allemand; 1824, 1/2 p.in-4.
CAT_000110_e172_d1	L. a. s. à Favart ; Paris10 fév. 1777, 2 p. 1/4in-4. L. a. partie blanche du second feuillet manque. Rare.
CAT_000110_e173_d1	L. a. s.; Ecouen, 20 mars 1870, 1 p.in-8.
CAT_000110_e174_d1	L. a. s. à un éditeur; Paris, 30 avril (1853), 3 p.in-8.
CAT_000110_e175_d1	Prés. « En pensions du Roi et bénéfices, dit Saint-Simon, il jouissait de plus de 700,000 livres, et cependant, il mourait exactement de faim. »-Pièce aut. sig.; la Bourdaisière, 1703, 1 p. 1/2in-8. Rare.
CAT_000110_e176_d1	L. a. s., 26 mai 1872, 1 p.in-8.-Curieuse lettre en réponse à la demande de son autographe.
CAT_000110_e177_d1	L. a. s. à son Excellence…; 10 octobre 1810, 1 p. 1/2in-4.
CAT_000110_e178_d1	L. a. s., en français, au prince de Starhemberg; Brighton, 12 janvier 1806, 3 p.in-4. Déchirure atteignant un peu le texte.
CAT_000110_e179_d1	L. a. s. à Jules Janin, 1 p.in-8. Lettre intime.
CAT_000110_e180_d1	L. a. s., 1 p.in-8.
CAT_000110_e181_d1	L. a. s. à l'éditeur Coquebert; 2 p.in-8.
CAT_000110_e182_d1	1° 8 1. a. s à M. Lucas de Montigny ; 1840-43, 14 p. 1/2in-4.
CAT_000110_e182_d2	2° Croquis charge aut. ; 1 p.in-4.
CAT_000110_e183_d1	L. a. s., 3 p.in-18. Curieuse lettre sur un de ses ouvrages.
CAT_000110_e184_d1	Let. sig., avec la souscrip. aut., au cardinal de Trente; 1554, 1/2 p.in-4. Sceau. Superbe pièce. Rare.
CAT_000110_e185_d1	L. a. s., 1773, 3/4 de p.in-4. Jolie lettre.
CAT_000110_e186_d1	L. a. s., 1 p.in-8.
CAT_000110_e187_d1	L. a. s. au docteur Dumont, 1860, 2 p.in-8.
CAT_000110_e188_d1	L. a. s., 1 p.in-8.
CAT_000110_e189_d1	L.), célèbre écrivain, auteur de Vert-Vert, de l'Acad. fr., né à Amiens en 1700, mort en juin 1777.-L. a. s., Amiens, 24 mars 1777, 1 p.in-4. Une partie de la marge blanche supérieure a été enlevée.
CAT_000110_e190_d1	L. a. s., 30 mai 1869, 1 p.in-8. Belle lettre.
CAT_000110_e191_d1	L. a. s. à Sauvage; 3 juillet 1850, 1 p. 1/2in-8.
CAT_000110_e192_d1	L. a. s., en français, à Starhemberg; L. a. Haye, 29 avril1793, 1 p.in-4. Déchirure atteignant légèrement le texte.
CAT_000110_e193_d1	L. a. s., en français, (à Starhemberg); Vienne, 11 avril 1796, 1 p. 3/4in-4.
CAT_000110_e194_d1	1° L. a. s.; Tournay, 19 déc. 1833, 1 p. 1/2in-4. Cachet.
CAT_000110_e194_d2	2° L. a. s. au crayon sur une feuille de papier contenant deux lithographies faites par lui, 1838, 1 p. double in-4.
CAT_000110_e195_d1	L. a. s., 1 p.in-18.
CAT_000110_e196_d1	L. a. s., 1 p. 1/2in-8.
CAT_000110_e197_d1	L. a. s. à M. Marion ; Fontainebleau, 19 novembre (vers 1597), 3/4 de p.in-4
CAT_000110_e198_d1	Deux lettres dont une aut. sig. et l'autre seulement sig.; 30 août, 8 oct. 1726, 2 p.in-4.
CAT_000110_e199_d1	L. a. s.; Sannois, 10 juin 1811, 1 p.in-8. Jolie lettre.
CAT_000110_e200_d1	L. a. s. à Fabien Pillet, 27 juillet, 1 p.in-8.
CAT_000110_e201_d1	L. a. s. au citoyen Joseph Bonaparte; Bastia, 29 pluviôse an XI, 2 p. 1/2in-4.
CAT_000110_e202_d1	L. a. s. à l'acteur Provost; 17 mai, 1 p.in-8. Cachet à ses armes.
CAT_000110_e203_d1	L. a. s., 1829, 1 p. 1/2in-8.
CAT_000110_e204_d1	L. a. s., en italien, au compositeur Unia, à Turin ; Weimar, 1er octobre 1835, 2 p. 1/2in-4. Superbe lettre.
CAT_000110_e205_d1	Morceau de musique avec paroles aut. sig. ; Dresde, 1838, 1 p.in-8 obl. Jolie pièce d'amateur.
CAT_000110_e206_d1	Pièce aut. sig., 1/2 p.in-18.
CAT_000110_e207_d1	L. a. s. (au citoyen Joseph Bonaparte); 3Ogerminal, 1 p.in-4.
CAT_000110_e208_d1	L. a. s., en français; L. a. Haye, 8 mars 1878, 1 p.in-8. Jolie lettre avec un charmant croquis encadré dans le texte.
CAT_000110_e209_d1	L. a. s. à Julien de Paris; Paris, 23 juillet, 1 p. pl. in-4. Spirituelle lettre, toute relative à sa collaboration à la Revue encyclopédique.
CAT_000110_e210_d1	L. a. s. à Siraudin ; L. a. Haye, 3 fév. 1871. 2 p.in-8.
CAT_000110_e211_d1	Les deux Arlequins, romance, morceau de musique avec paroles aut. sig., 1870, 1 p.in-8 obl. Jolie pièce d'amateur.
CAT_000110_e212_d1	L. a. s., 1 p. 1/2in-18. Jolie lettre.
CAT_000110_e213_d1	L. a. s., en français, au compositeur Ant. de Kontski, 1844, 1 p.in-8.
CAT_000110_e214_d1	L. a. s. à M. Lewis, 1er mars 1862, 1 p.in-8. Jolie lettre.
CAT_000110_e215_d1	M. Pétard ou l'Amour et la poudre, pièce aut. avec ratures et corrections, 21 p.in-fol.
CAT_000110_e216_d1	Pièce aut., 1 p. 1/2in-fol. Fragment d'un manuscrit sur la classification, de son utilité en botanique et en minéralogie.
CAT_000110_e217_d1	L. a. s. au comte d'Adelung, conseiller de l'empereur d'Autriche; Konigsberg, 20 septembre 1814, 3 p.in-4.
CAT_000110_e218_d1	L. a. s., 20 mai 1639, 3 p.in-f. Cachets.
CAT_000110_e219_d1	L. a. s., 23 avril 1650, 1 p.in-f. Légère déchirure.
CAT_000110_e220_d1	L. a. s., 12 décembre 1863, 2 p.in-8.
CAT_000110_e221_d1	L. a. s.; 2 p. 1/2in-4.
CAT_000110_e222_d1	Pièce sig., 1697, 1 p.in-4 obl., cachet à ses armes. Belle pièce. Très-rare.
CAT_000110_e223_d1	Portrait-carte avec sa signature aut., in-18.
CAT_000110_e224_d1	L. a. s.; (novembre 1857), 1 p. 1/2in-8.
CAT_000110_e225_d1	L. a. s.; Paris, 27 avril 1868, 1 p. 1/2in-8. Rare.
CAT_000110_e226_d1	L. a. s., 19 avril 1853, 1 p. 3/4in-8. Cachet.
CAT_000110_e227_d1	L. a. s. au comte de Pontmartin, 1857, 2 p.in-8. Cachet.
CAT_000110_e228_d1	L. a. s.; Paris, 23 décembre 1677, 3/4 de p.in-8.
CAT_000110_e229_d1	L. a. s. à Malesherbes; Palais-Bourbon, 2 août 1775, 1 p.in-4.
CAT_000110_e230_d1	L. a. s. à DuplessisMornay; (29 mars 1621), 1 p.in-4. Cachets et soies.
CAT_000110_e231_d1	P. s., sig. aussi par Sonthonax ; Port-de-Paix, 1er mars 1794, 1 p.in-fol. Légère tâche.
CAT_000110_e232_d1	L. a. s.; Paris, 3 juin 1650, 1 p.in-fol. Cachets.
CAT_000110_e233_d1	Notre-Dame-de-Bonne-Nouvelle, statue de l'église Saint-Michel, à Quimperlé; dessin au crayon, sig.; in-18.
CAT_000110_e234_d1	1° Let. sig., avec un post-scriptum de 13 lig. aut. au maréchal de Berwick; Paris 7 octobre 1719, 5 p. 1/2in-fol.;
CAT_000110_e234_d2	2° Let. sig., avec un post-scriptum de 18 novembre 1719, 2 p.in-fol.
CAT_000110_e235_d1	L. a. s., 4 août 1657, 2 p.in-4.
CAT_000110_e236_d1	L. a. s., 2 p.in-18 obl.
CAT_000110_e237_d1	L. a. s. à M. Deschamps, à Toulouse ; Paris, 6 juin 1771. 1 p. 1/4in-8, écornée. L. a. moitié du feuillet blanc de l'adresse manque.
CAT_000110_e238_d1	L. a. s. à Voltaire; 19 juin (1718), 3 p.in-4.
CAT_000110_e239_d1	L. a. s. à Louis-Philippe, 17 mars 1833, 3 p.in-fol.
CAT_000110_e240_d1	L. a. s. à l'abbé Leblanc; Fontainebleau, 18 octobre 1749, 1 p.in-4.
CAT_000110_e241_d1	3 let. sig. au maréchal de Besons, commandant en chef de l'armée du Rhin; Paris, 16 mai 1710-15 août 1713, 7 p.in-fol.
CAT_000110_e242_d1	L. a. s. à Châteaubriand, 1 p.in-4.
CAT_000110_e243_d1	Let. sig. au citoyen Cretet; Paris, 29 brumaire an XI, 1/3 p.in-4. Légère déchirure par suite de la rupture du cachet. Cette lettre est signée Bonaparte mère, ce qui est très rare.
CAT_000110_e244_d1	Introduction des Variations sur une marche du siège de Corinthe, morceau de musique aut. sig., 1830, 4 p.in-4. Superbe pièce avec dédicace en français à Aloys Fuchs.
CAT_000110_e245_d1	2 p.in-4 obl. Jolie pièce.
CAT_000110_e246_d1	L. a. s., en français, à un éditeur de musique; Brunswich, 2 mai 1856, 2 p.in-8, cachet.
CAT_000110_e247_d1	Let. sig. avec la souscript. aut. à son père (Henri-Auguste, ministre et secrétaire d'Etat) ; Nantes, 2 septembre 1661, 6 p.in-4. Cachets et soies.
CAT_000110_e248_d1	L. a. s.; Paris, 29 avril 1870, 2 p.in-18. Sur un de ses ouvrages.
CAT_000110_e249_d1	Let. sig.; Berlin, 30 janvier 1805, 1/2 p.in-4. Rare.
CAT_000110_e250_d1	L. a. s. à MM. Mayricks, à Londres; Gibraltar, 1790, 1 p.in-4. Belle lettre.
CAT_000110_e251_d1	Pièce aut. (1855), 7 p.in-fol.
CAT_000110_e252_d1	L. a. s.; Paris, 17 mars 1650, 2 p.in-fol.
CAT_000110_e253_d1	Let. sig. à M. Dossonville; Pastorechia (Corse), 19 juin 1739, 4 p.in-4.
CAT_000110_e254_d1	Let. sig.; Rennes, 26 janvier 1648, 1 p.in-fol.
CAT_000110_e255_d1	Fr.), littérateur célèbre du XVIIIe siècle, auteur des Contes moraux, membre de l'Acad. fr., né dans le Limousin-L. a. s. au chevalier de Dampmartin, 15 juin, 1790, 2 p.in-4. Cachet.
CAT_000110_e256_d1	1° L. a. s. à l'éditeur Coquebert ; 1839, 1 p.in-8.
CAT_000110_e256_d2	2° 5 pièces sig. par ses éditeurs, dont une signée aussi par lui; 1837-40, 18 p. 1/2in-4.
CAT_000110_e257_d1	Pièce aut., en français, 33 p.in-8.
CAT_000110_e258_d1	L. a. s.; Paris, 1er juillet 1651, 2 p.in-4. Cachets. Rare
CAT_000110_e259_d1	L. a. s., 1874, 1 p.in-8.
CAT_000110_e260_d1	7 1. a. s à Sauvage, directeur de l'Odéon, 7 p.in-8.
CAT_000110_e261_d1	L. a. s., 29 déc. 1825, 2 p. 1/2in-4.
CAT_000110_e262_d1	L. a. s.; Leipzig, 14 janvier 1847, 1 p.in-8. Lettre musicale adressée à un maître de chapelle et toute relative à son oratorio d'Elie.
CAT_000110_e263_d1	Morceau de musique aut., 2 p.in-4 obl. Jolie pièce. Fragment d'un de ses ouvrages.
CAT_000110_e264_d1	L. a. s., 1 p.in-18.
CAT_000110_e265_d1	L. a. s. à M. Poultier; 16 février 1788, 2 p. 3/4in-4.
CAT_000110_e266_d1	L. a. s.; (1856), 1 p.in-8. Cachet.
CAT_000110_e267_d1	L. a. s.; Nancy, 9 avril 1869, 1 p.in-18. Curieuse réponse à la demande de son autographe.
CAT_000110_e268_d1	L. a. s. à Gustave Dugazon; 1 p. 1/2in-8.
CAT_000110_e269_d1	L. a. s., 1866, 1 p.in-8.
CAT_000110_e270_d1	Fin de lettre aut. sig.; Paris, 20 décembre 1652, 1 p.in-4. Cachets.
CAT_000110_e271_d1	Quittance aut. sig. sur vélin; Blois, 1er déc. 1655, in-8 oblong.
CAT_000110_e272_d1	L. a. s.; 28 août 1776, 1 p. pet. in-4.
CAT_000110_e273_d1	1° L. a. s., 1877, in-18.
CAT_000110_e273_d2	2° Croquis à l'encre, aut. sig., 1877, in-8.
CAT_000110_e274_d1	L. a. s. à son fils, le baron de Berchthold-Sonnenbourg, à Linz, 1 p.in-fol.
CAT_000110_e275_d1	L. a. s. au docteur von Feuerstein; Salzbourg, 21 février 1827, 2 p. 1/2in-8. Cachet.
CAT_000110_e276_d1	L. a. sig. de son prénom à sa mère; Lemberg, 12 avril 1826, 1 p.in-4.
CAT_000110_e277_d1	L. a. s., en français, à RechidPacha, ambassadeur de Turquie à Paris, Athènes, 20 février 1844, 10 p.in-fol.
CAT_000110_e278_d1	L. a. s. à Marie de Médicis ; Tolède 20 septembre, 1 p.in-f.
CAT_000110_e279_d1	Let. sig. Nap. à Murat, roi de Naples; Pirna, 19 septembre 1813, 4 p.in-4.
CAT_000110_e280_d1	L. a. s., en allemand, à Foresti, son gouverneur ; Weinzierl, 22 août 1828, 1 p.in-4. Très rare.
CAT_000110_e281_d1	le plus popalaire de nos peintres militaires, élève d'Eug. Delacroix, né à Saint-Omer a. s.; Paris, 10 novembre 1873, 1 p.in-18. Jolie lettre
CAT_000110_e282_d1	L. a. s., en latin (à Huyghens); Amsterdam, 31 décembre 1641, 1 p.in-4.
CAT_000110_e283_d1	Pièce sig. ; avec 7 mots autog., sur vélin; Vendôme, 23 octobre 1458, 1 p.in-8 obl.
CAT_000110_e284_d1	L. a. s., à Richelieu; octobre 1626, 1 p.in-fol. Cachets et soies.
